trial,seed,dimension,alternative_count,repetition,true_class,predicted_class,l1_distance,construction_epsilon,construction_residual_l1,analytic_separation_margin,ground_truth_witness_valid,tolerance,runtime_ms,coefficient_sum
1708,20260727,5,5,28,separable,separable,1.2511648737602266,0.0,,0.6255824368801133,True,1e-08,0.29159999394323677,1.0
1709,20260727,5,5,29,separable,separable,0.8959762616857085,0.0,,0.44798813084285416,True,1e-08,0.341799997841008,1.0
1710,20260727,5,5,30,separable,separable,1.093971732974655,0.0,,0.5469858664873275,True,1e-08,0.3453999961493537,1.0
1711,20260727,5,5,31,separable,separable,1.0978428538552087,0.0,,0.5489214269276044,True,1e-08,0.2960999991046265,1.0
1712,20260727,5,5,32,separable,separable,0.660669292736799,0.0,,0.3303346463683995,True,1e-08,0.34579999919515103,1.0
1713,20260727,5,5,33,separable,separable,1.4629093320934716,0.0,,0.7314546660467358,True,1e-08,0.29429999995045364,1.0
1714,20260727,5,5,34,separable,separable,1.0804354422117886,0.0,,0.5402177211058943,True,1e-08,0.33999999868683517,1.0
1715,20260727,5,5,35,separable,separable,1.2232433293652136,0.0,,0.6116216646826068,True,1e-08,0.2960999991046265,1.0
1716,20260727,5,5,36,separable,separable,1.7881019172890247,0.0,,0.8940509586445122,True,1e-08,0.33960001019295305,1.0
1717,20260727,5,5,37,separable,separable,1.3760898939745199,0.0,,0.6880449469872598,True,1e-08,0.34020000020973384,1.0
1718,20260727,5,5,38,separable,separable,1.5231260030610296,0.0,,0.7615630015305149,True,1e-08,0.30529999639838934,1.0
1719,20260727,5,5,39,separable,separable,1.4687628668176331,0.0,,0.7343814334088166,True,1e-08,0.29099998937454075,1.0
1720,20260727,5,5,40,separable,separable,1.3409086944448418,0.0,,0.6704543472224209,True,1e-08,0.2891999902203679,1.0
1721,20260727,5,5,41,separable,separable,1.0682024154481047,0.0,,0.5341012077240523,True,1e-08,0.33900000562425703,1.0
1722,20260727,5,5,42,separable,separable,1.173037714868424,0.0,,0.586518857434212,True,1e-08,0.33629999961704016,1.0
1723,20260727,5,5,43,separable,separable,1.359600521754839,0.0,,0.6798002608774195,True,1e-08,0.2972999936901033,1.0
1724,20260727,5,5,44,separable,separable,1.2562246811795004,0.0,,0.6281123405897502,True,1e-08,0.3470000083325431,1.0
1725,20260727,5,5,45,separable,separable,1.0281648701398984,0.0,,0.5140824350699492,True,1e-08,0.3369000041857362,1.0
1726,20260727,5,5,46,separable,separable,1.1614807000716167,0.0,,0.5807403500358083,True,1e-08,0.2948000037577003,1.0
1727,20260727,5,5,47,separable,separable,0.6231118905639824,0.0,,0.31155594528199115,True,1e-08,0.3429999924264848,1.0
1728,20260727,5,5,48,separable,separable,1.112309929386275,0.0,,0.5561549646931374,True,1e-08,0.35089999437332153,1.0
1729,20260727,5,5,49,separable,separable,1.5874785233535051,0.0,,0.7937392616767526,True,1e-08,0.30440000409726053,1.0
1730,20260727,5,5,50,separable,separable,1.0329602559777695,0.0,,0.5164801279888848,True,1e-08,0.3412000078242272,1.0
1731,20260727,5,5,51,separable,separable,0.9826832993022829,0.0,,0.49134164965114147,True,1e-08,0.33799999800976366,1.0
1732,20260727,5,5,52,separable,separable,1.1323200826834987,0.0,,0.5661600413417494,True,1e-08,0.33999999868683517,1.0
1733,20260727,5,5,53,separable,separable,1.3311092875572221,0.0,,0.6655546437786108,True,1e-08,0.2945000014733523,1.0
1734,20260727,5,5,54,separable,separable,1.394546742447843,0.0,,0.6972733712239216,True,1e-08,0.3392999933566898,1.0
1735,20260727,5,5,55,separable,separable,0.9932207232522734,0.0,,0.4966103616261368,True,1e-08,0.3370000049471855,1.0
1736,20260727,5,5,56,separable,separable,1.7375606117420475,0.0,,0.8687803058710237,True,1e-08,0.3251000016462058,1.0
1737,20260727,5,5,57,separable,separable,0.8290312063782875,0.0,,0.4145156031891437,True,1e-08,0.327600006130524,1.0
1738,20260727,5,5,58,separable,separable,1.1949347025291666,0.0,,0.5974673512645833,True,1e-08,0.33769999572541565,1.0
1739,20260727,5,5,59,separable,separable,0.6130721485157162,0.0,,0.3065360742578582,True,1e-08,0.34100000630132854,1.0
1740,20260727,5,5,0,near_boundary,separable,1.9999999993699276e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.30929999775253236,1.0
1741,20260727,5,5,1,near_boundary,separable,2.000000000871168e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.32639999699313194,1.0
1742,20260727,5,5,2,near_boundary,separable,1.9999999995247371e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3068999940296635,1.0
1743,20260727,5,5,3,near_boundary,separable,2.00000000023929e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.29919999360572547,1.0
1744,20260727,5,5,4,near_boundary,separable,2.0000000011606473e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3215000033378601,1.0
1745,20260727,5,5,5,near_boundary,separable,1.9999999999881224e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3454000107012689,1.0
1746,20260727,5,5,6,near_boundary,separable,1.9999999997835367e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.31380000291392207,1.0
1747,20260727,5,5,7,near_boundary,separable,2.0000000000228163e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.29070000164210796,1.0
1748,20260727,5,5,8,near_boundary,separable,1.9999999999271535e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2869000018108636,1.0
1749,20260727,5,5,9,near_boundary,separable,2.000000000219635e-07,1e-07,,1.0000000000287557e-07,True,1e-08,0.3032999957213178,1.0
1750,20260727,5,5,10,near_boundary,separable,2.0000000026577458e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3073999978369102,1.0
1751,20260727,5,5,11,near_boundary,separable,1.999999999846094e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.30050000350456685,1.0
1752,20260727,5,5,12,near_boundary,separable,2.00000000056818e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3129999968223274,1.0
1753,20260727,5,5,13,near_boundary,separable,2.0000000000228163e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.30519999563694,1.0
1754,20260727,5,5,14,near_boundary,separable,2.0000000000710768e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.301499996567145,1.0
1755,20260727,5,5,15,near_boundary,separable,1.999999999676831e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3214999887859449,1.0
1756,20260727,5,5,16,near_boundary,separable,1.999999999364675e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.28399999428074807,1.0
1757,20260727,5,5,17,near_boundary,separable,2.0000000000228169e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2869000018108636,1.0
1758,20260727,5,5,18,near_boundary,separable,2.0000000000579698e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3071999963140115,1.0
1759,20260727,5,5,19,near_boundary,separable,2.0000000000085946e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2891000040108338,1.0
1760,20260727,5,5,20,near_boundary,separable,1.9999999987281408e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2849999873433262,1.0000000000000002
1761,20260727,5,5,21,near_boundary,separable,1.9999999985114584e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2896999940276146,1.0000000000000013
1762,20260727,5,5,22,near_boundary,separable,1.999999999891767e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.298099999781698,1.0
1763,20260727,5,5,23,near_boundary,separable,1.9999999967348613e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3085000062128529,0.9999999999999997
1764,20260727,5,5,24,near_boundary,separable,1.9999999998480263e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.30670000705868006,1.0000000000000002
1765,20260727,5,5,25,near_boundary,separable,2.0000000005434536e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.30100000731181353,0.9999999999999999
1766,20260727,5,5,26,near_boundary,separable,1.999999999893028e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.30559999868273735,1.0
1767,20260727,5,5,27,near_boundary,separable,1.9999999989408284e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3041000018129125,1.0
1768,20260727,5,5,28,near_boundary,separable,2.0000000006942482e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2992000081576407,1.0
1769,20260727,5,5,29,near_boundary,separable,1.9999999996289526e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.31380000291392207,1.0000000000000002
1770,20260727,5,5,30,near_boundary,separable,2.0000000006317197e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3099000023212284,1.0
1771,20260727,5,5,31,near_boundary,separable,2.0000000000228169e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2941999991890043,1.0
1772,20260727,5,5,32,near_boundary,separable,1.999999999917295e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.30810000316705555,1.0000000000000002
1773,20260727,5,5,33,near_boundary,separable,1.9999999997619514e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.30189999961294234,1.0
1774,20260727,5,5,34,near_boundary,separable,2.0000000002779845e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.29760001052636653,1.0
1775,20260727,5,5,35,near_boundary,separable,2.0000000002305927e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.302400003420189,1.0
1776,20260727,5,5,36,near_boundary,separable,2.000000000264013e-07,1e-07,,1.0000000000287557e-07,True,1e-08,0.30429998878389597,1.0000000000000002
1777,20260727,5,5,37,near_boundary,separable,2.000000000336686e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2958999975817278,0.9999999999999998
1778,20260727,5,5,38,near_boundary,separable,1.9999999998316037e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2918999962275848,1.0
1779,20260727,5,5,39,near_boundary,separable,1.9999999999881224e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.29240000003483146,1.0
1780,20260727,5,5,40,near_boundary,separable,1.9999999998674625e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2902999985963106,1.0000000000000002
1781,20260727,5,5,41,near_boundary,separable,1.9999999999881242e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.299000006634742,1.0
1782,20260727,5,5,42,near_boundary,separable,2.0000000000979524e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2948000037577003,1.0
1783,20260727,5,5,43,near_boundary,separable,2.0000000013788774e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2989000058732927,1.0
1784,20260727,5,5,44,near_boundary,separable,1.9999999981127846e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.29429999995045364,1.0000000000000018
1785,20260727,5,5,45,near_boundary,separable,2.0000000000091855e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2830000012181699,1.0
1786,20260727,5,5,46,near_boundary,separable,2.0000000004843725e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2879999956348911,1.0
1787,20260727,5,5,47,near_boundary,separable,1.9999999996414795e-07,1e-07,,1.0000000000287557e-07,True,1e-08,0.3209999995306134,1.0
1788,20260727,5,5,48,near_boundary,separable,2.0000000000053484e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3004000027431175,1.0
1789,20260727,5,5,49,near_boundary,separable,1.9999999994901054e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2994999958900735,1.0
1790,20260727,5,5,50,near_boundary,separable,1.9999999993192461e-07,1e-07,,1.0000000000287557e-07,True,1e-08,0.29689999064430594,1.0
1791,20260727,5,5,51,near_boundary,separable,1.9999999996103542e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.29409999842755497,1.0
1792,20260727,5,5,52,near_boundary,separable,1.9999999999204715e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2941000129794702,1.0
1793,20260727,5,5,53,near_boundary,separable,1.9999999998085816e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.31200000375974923,1.0
1794,20260727,5,5,54,near_boundary,separable,1.9999999989672243e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2970000059576705,1.0000000000000002
1795,20260727,5,5,55,near_boundary,separable,1.9999999999306774e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2982000005431473,1.0
1796,20260727,5,5,56,near_boundary,separable,2.0000000000228169e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.2941999991890043,1.0
1797,20260727,5,5,57,near_boundary,separable,2.000000000068563e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.29489998996723443,1.0
1798,20260727,5,5,58,near_boundary,separable,1.9999999999041775e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.29749999521300197,1.0
1799,20260727,5,5,59,near_boundary,separable,2.000000000386466e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3991999983554706,1.0
1800,20260727,10,8,0,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.40440000884700567,1.0
1801,20260727,10,8,1,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35650000791065395,1.0000000000000009
1802,20260727,10,8,2,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3496999997878447,1.0
1803,20260727,10,8,3,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3640999930212274,0.9999999999999998
1804,20260727,10,8,4,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3625000099418685,1.0000000000000002
1805,20260727,10,8,5,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3524999920045957,1.0
1806,20260727,10,8,6,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35770000249613076,1.0000000000000002
1807,20260727,10,8,7,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35370000114198774,1.0000000000000002
1808,20260727,10,8,8,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3640999930212274,1.0
1809,20260727,10,8,9,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3760999970836565,0.9999999999999999
1810,20260727,10,8,10,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35260000731796026,0.9999999999999998
1811,20260727,10,8,11,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3535000141710043,0.9999999999999999
1812,20260727,10,8,12,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34750001213978976,1.0
1813,20260727,10,8,13,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.348599991411902,1.0
1814,20260727,10,8,14,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.363900006050244,1.0000000000000002
1815,20260727,10,8,15,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35230000503361225,1.0
1816,20260727,10,8,16,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35879999632015824,1.0
1817,20260727,10,8,17,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35180000122636557,0.9999999999999998
1818,20260727,10,8,18,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3510000096866861,1.0
1819,20260727,10,8,19,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34410000080242753,0.9999999999999998
1820,20260727,10,8,20,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34279999090358615,1.0
1821,20260727,10,8,21,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3569000109564513,0.9999999999999998
1822,20260727,10,8,22,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34899999445769936,1.0
1823,20260727,10,8,23,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35010000283364207,1.0000000000000002
1824,20260727,10,8,24,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3471999953035265,1.0
1825,20260727,10,8,25,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34500000765547156,1.0
1826,20260727,10,8,26,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34559999767225236,0.9999999999999998
1827,20260727,10,8,27,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34830000367946923,1.0000000000000004
1828,20260727,10,8,28,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.36920000275131315,1.0
1829,20260727,10,8,29,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3581000055419281,1.0
1830,20260727,10,8,30,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34070000401698053,1.0
1831,20260727,10,8,31,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34359999699518085,1.0
1832,20260727,10,8,32,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35510001180227846,1.0000000000000004
1833,20260727,10,8,33,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34840000444091856,1.0
1834,20260727,10,8,34,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.37059999885968864,1.0000000000000002
1835,20260727,10,8,35,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3601000062189996,1.0
1836,20260727,10,8,36,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34169999707955867,1.0000000000000002
1837,20260727,10,8,37,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34159999631810933,0.9999999999999996
1838,20260727,10,8,38,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34559999767225236,0.9999999999999999
1839,20260727,10,8,39,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34440000308677554,0.9999999999999997
1840,20260727,10,8,40,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35429999115876853,1.0000000000000004
1841,20260727,10,8,41,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.33460000122431666,0.9999999999999999
1842,20260727,10,8,42,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3355999942868948,1.0
1843,20260727,10,8,43,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3456999984337017,0.9999999999999999
1844,20260727,10,8,44,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3507000074023381,0.9999999999999998
1845,20260727,10,8,45,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3601000062189996,0.9999999999999998
1846,20260727,10,8,46,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.36269999691285193,0.9999999999999999
1847,20260727,10,8,47,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34779999987222254,0.9999999999999999
1848,20260727,10,8,48,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3550000110408291,1.0
1849,20260727,10,8,49,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3521000035107136,1.0000000000000002
1850,20260727,10,8,50,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3583999932743609,0.9999999999999999
1851,20260727,10,8,51,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3394999948795885,1.0
1852,20260727,10,8,52,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3369000041857362,1.0000000000000004
1853,20260727,10,8,53,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3439000138314441,1.0000000000000004
1854,20260727,10,8,54,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.3505999920889735,0.9999999999999998
1855,20260727,10,8,55,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35239999124314636,1.0
1856,20260727,10,8,56,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35679999564308673,0.9999999999999999
1857,20260727,10,8,57,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34980000054929405,1.0
1858,20260727,10,8,58,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.35000000207219273,1.0
1859,20260727,10,8,59,replaceable,replaceable,0.0,0.0,0.0,,True,1e-08,0.34330000926274806,0.9999999999999998
1860,20260727,10,8,0,separable,separable,1.6719016654402956,0.0,,0.8359508327201478,True,1e-08,0.34759999834932387,1.0
1861,20260727,10,8,1,separable,separable,1.6634461010119286,0.0,,0.8317230505059643,True,1e-08,0.3429999924264848,1.0
1862,20260727,10,8,2,separable,separable,1.1942716070020505,0.0,,0.5971358035010254,True,1e-08,0.38189999759197235,1.0
1863,20260727,10,8,3,separable,separable,1.3546581838231158,0.0,,0.6773290919115579,True,1e-08,0.3704000118887052,1.0
1864,20260727,10,8,4,separable,separable,1.5305075364696341,0.0,,0.7652537682348171,True,1e-08,0.3648999991128221,1.0
1865,20260727,10,8,5,separable,separable,1.5711842492593047,0.0,,0.7855921246296523,True,1e-08,0.3949999954784289,1.0
1866,20260727,10,8,6,separable,separable,1.8011481101358278,0.0,,0.900574055067914,True,1e-08,0.3952999977627769,1.0
1867,20260727,10,8,7,separable,separable,1.34908700634279,0.0,,0.6745435031713952,True,1e-08,0.38350000977516174,1.0
1868,20260727,10,8,8,separable,separable,1.6573804506534708,0.0,,0.8286902253267354,True,1e-08,0.3332999913254753,1.0
1869,20260727,10,8,9,separable,separable,1.1085376410320062,0.0,,0.5542688205160031,True,1e-08,0.3811000060522929,1.0
1870,20260727,10,8,10,separable,separable,1.3609924511002607,0.0,,0.6804962255501305,True,1e-08,0.38189999759197235,1.0
1871,20260727,10,8,11,separable,separable,1.6395771773793542,0.0,,0.8197885886896771,True,1e-08,0.3878999996231869,1.0
1872,20260727,10,8,12,separable,separable,1.5729937565445329,0.0,,0.7864968782722666,True,1e-08,0.33560000883881,1.0
1873,20260727,10,8,13,separable,separable,1.4165908437206178,0.0,,0.7082954218603088,True,1e-08,0.36530000215861946,1.0
1874,20260727,10,8,14,separable,separable,1.6353232057087328,0.0,,0.8176616028543662,True,1e-08,0.3159000043524429,1.0
1875,20260727,10,8,15,separable,separable,1.445413730553638,0.0,,0.7227068652768192,True,1e-08,0.3252000024076551,1.0
1876,20260727,10,8,16,separable,separable,1.7415240270620354,0.0,,0.8707620135310178,True,1e-08,0.3833999944617972,1.0
1877,20260727,10,8,17,separable,separable,1.351449294000913,0.0,,0.6757246470004565,True,1e-08,0.3333999920869246,1.0
1878,20260727,10,8,18,separable,separable,1.3306452666705435,0.0,,0.6653226333352718,True,1e-08,0.3738000086741522,1.0
1879,20260727,10,8,19,separable,separable,1.2762061723303104,0.0,,0.6381030861651551,True,1e-08,0.37969999539200217,1.0
1880,20260727,10,8,20,separable,separable,1.3986796518627949,0.0,,0.6993398259313973,True,1e-08,0.327900008414872,1.0
1881,20260727,10,8,21,separable,separable,1.2666542213338083,0.0,,0.6333271106669041,True,1e-08,0.3206999972462654,1.0
1882,20260727,10,8,22,separable,separable,1.3580931755368106,0.0,,0.6790465877684051,True,1e-08,0.32709998777136207,1.0
1883,20260727,10,8,23,separable,separable,1.602227831266816,0.0,,0.801113915633408,True,1e-08,0.367900007404387,1.0
1884,20260727,10,8,24,separable,separable,1.7204341204851201,0.0,,0.8602170602425601,True,1e-08,0.3600999916670844,1.0
1885,20260727,10,8,25,separable,separable,1.3790228763054384,0.0,,0.6895114381527191,True,1e-08,0.35879999632015824,1.0
1886,20260727,10,8,26,separable,separable,1.6938389627621977,0.0,,0.8469194813810987,True,1e-08,0.37009999505244195,1.0
1887,20260727,10,8,27,separable,separable,1.4789252777990352,0.0,,0.7394626388995177,True,1e-08,0.39119999564718455,1.0
1888,20260727,10,8,28,separable,separable,1.458687370740957,0.0,,0.7293436853704784,True,1e-08,0.3333000058773905,1.0
1889,20260727,10,8,29,separable,separable,1.648704938134137,0.0,,0.8243524690670684,True,1e-08,0.3766000008909032,1.0
1890,20260727,10,8,30,separable,separable,1.5096161283930845,0.0,,0.7548080641965423,True,1e-08,0.3760999970836565,1.0
1891,20260727,10,8,31,separable,separable,1.3494796120444985,0.0,,0.6747398060222494,True,1e-08,0.37489998794626445,1.0
1892,20260727,10,8,32,separable,separable,1.6863103797786887,0.0,,0.8431551898893442,True,1e-08,0.38579999818466604,1.0
1893,20260727,10,8,33,separable,separable,1.5659081217164805,0.0,,0.7829540608582402,True,1e-08,0.37900000461377203,1.0
1894,20260727,10,8,34,separable,separable,1.4599245109860257,0.0,,0.7299622554930131,True,1e-08,0.374700000975281,1.0
1895,20260727,10,8,35,separable,separable,1.6379989426178139,0.0,,0.8189994713089068,True,1e-08,0.3769000031752512,1.0
1896,20260727,10,8,36,separable,separable,1.6210097682040219,0.0,,0.8105048841020108,True,1e-08,0.3775999939534813,1.0
1897,20260727,10,8,37,separable,separable,1.2621307884281285,0.0,,0.6310653942140642,True,1e-08,0.33650000113993883,1.0
1898,20260727,10,8,38,separable,separable,1.6694885682323986,0.0,,0.8347442841161993,True,1e-08,0.38059998769313097,1.0
1899,20260727,10,8,39,separable,separable,1.2933701837041136,0.0,,0.6466850918520568,True,1e-08,0.33059999987017363,1.0
1900,20260727,10,8,40,separable,separable,1.2068782736142234,0.0,,0.6034391368071117,True,1e-08,0.31960000342223793,1.0
1901,20260727,10,8,41,separable,separable,1.4220328810507326,0.0,,0.7110164405253664,True,1e-08,0.3127999952994287,1.0
1902,20260727,10,8,42,separable,separable,1.1800782390328395,0.0,,0.5900391195164197,True,1e-08,0.3684000112116337,1.0
1903,20260727,10,8,43,separable,separable,1.7019668765510905,0.0,,0.850983438275545,True,1e-08,0.36439999530557543,1.0
1904,20260727,10,8,44,separable,separable,1.491639192250792,0.0,,0.7458195961253958,True,1e-08,0.32440001086797565,1.0
1905,20260727,10,8,45,separable,separable,1.1968122144697935,0.0,,0.5984061072348967,True,1e-08,0.304899993352592,1.0
1906,20260727,10,8,46,separable,separable,1.6125393064458236,0.0,,0.8062696532229118,True,1e-08,0.3544000064721331,1.0
1907,20260727,10,8,47,separable,separable,1.7336611906655104,0.0,,0.8668305953327553,True,1e-08,0.3718999942066148,1.0
1908,20260727,10,8,48,separable,separable,1.612395929740135,0.0,,0.8061979648700675,True,1e-08,0.3763999993680045,1.0
1909,20260727,10,8,49,separable,separable,1.461907977233597,0.0,,0.7309539886167984,True,1e-08,0.3288000007160008,1.0
1910,20260727,10,8,50,separable,separable,1.6629151541718596,0.0,,0.8314575770859297,True,1e-08,0.3169999981764704,1.0
1911,20260727,10,8,51,separable,separable,1.5394649931940254,0.0,,0.7697324965970126,True,1e-08,0.36189999082125723,1.0
1912,20260727,10,8,52,separable,separable,1.7159917692928908,0.0,,0.8579958846464453,True,1e-08,0.38270000368356705,1.0
1913,20260727,10,8,53,separable,separable,1.5371562596275437,0.0,,0.7685781298137718,True,1e-08,0.3308000013930723,1.0
1914,20260727,10,8,54,separable,separable,1.5589205936070385,0.0,,0.7794602968035192,True,1e-08,0.3679999936139211,1.0
1915,20260727,10,8,55,separable,separable,1.6451345422012718,0.0,,0.822567271100636,True,1e-08,0.3243999963160604,1.0
1916,20260727,10,8,56,separable,separable,1.4363622715842146,0.0,,0.7181811357921074,True,1e-08,0.3569000109564513,1.0
1917,20260727,10,8,57,separable,separable,0.9518538457082661,0.0,,0.47592692285413307,True,1e-08,0.36099999852012843,1.0
1918,20260727,10,8,58,separable,separable,1.2191654986986378,0.0,,0.6095827493493189,True,1e-08,0.3863000019919127,1.0
1919,20260727,10,8,59,separable,separable,1.5268348825942197,0.0,,0.76341744129711,True,1e-08,0.3304999991087243,1.0
1920,20260727,10,8,0,near_boundary,separable,2.0000000000517187e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3597000031732023,0.9999999999999998
1921,20260727,10,8,1,near_boundary,separable,1.9999999997811938e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.36290001298766583,0.9999999999999998
1922,20260727,10,8,2,near_boundary,separable,2.000000000543203e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.3617999900598079,1.0
1923,20260727,10,8,3,near_boundary,separable,2.00000000029012e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.370699999621138,0.9999999999999996
1924,20260727,10,8,4,near_boundary,separable,1.9999999994096156e-07,1e-07,,9.999999999940612e-08,True,1e-08,0.35069999285042286,1.0000000000000016
