trial,seed,dimension,alternative_count,l1_distance,analytic_separation_margin,tolerance,classification
1936,20260727,10,8,1.9999999999881224e-07,9.999999999940612e-08,1e-06,replaceable
1937,20260727,10,8,2.000000000015368e-07,9.999999999940612e-08,1e-10,separable
1937,20260727,10,8,2.000000000015368e-07,9.999999999940612e-08,1e-08,separable
1937,20260727,10,8,2.000000000015368e-07,9.999999999940612e-08,1e-06,replaceable
1938,20260727,10,8,1.9999999997359692e-07,9.999999999940612e-08,1e-10,separable
1938,20260727,10,8,1.9999999997359692e-07,9.999999999940612e-08,1e-08,separable
1938,20260727,10,8,1.9999999997359692e-07,9.999999999940612e-08,1e-06,replaceable
1939,20260727,10,8,1.999999999696705e-07,9.999999999940612e-08,1e-10,separable
1939,20260727,10,8,1.999999999696705e-07,9.999999999940612e-08,1e-08,separable
1939,20260727,10,8,1.999999999696705e-07,9.999999999940612e-08,1e-06,replaceable
1940,20260727,10,8,1.999999999827856e-07,9.999999999940612e-08,1e-10,separable
1940,20260727,10,8,1.999999999827856e-07,9.999999999940612e-08,1e-08,separable
1940,20260727,10,8,1.999999999827856e-07,9.999999999940612e-08,1e-06,replaceable
1941,20260727,10,8,2.0000000000595344e-07,9.999999999940612e-08,1e-10,separable
1941,20260727,10,8,2.0000000000595344e-07,9.999999999940612e-08,1e-08,separable
1941,20260727,10,8,2.0000000000595344e-07,9.999999999940612e-08,1e-06,replaceable
1942,20260727,10,8,2.0000000001187095e-07,9.999999999940612e-08,1e-10,separable
1942,20260727,10,8,2.0000000001187095e-07,9.999999999940612e-08,1e-08,separable
1942,20260727,10,8,2.0000000001187095e-07,9.999999999940612e-08,1e-06,replaceable
1943,20260727,10,8,2.000000000088319e-07,9.999999999940612e-08,1e-10,separable
1943,20260727,10,8,2.000000000088319e-07,9.999999999940612e-08,1e-08,separable
1943,20260727,10,8,2.000000000088319e-07,9.999999999940612e-08,1e-06,replaceable
1944,20260727,10,8,2.0000000000436544e-07,9.999999999940612e-08,1e-10,separable
1944,20260727,10,8,2.0000000000436544e-07,9.999999999940612e-08,1e-08,separable
1944,20260727,10,8,2.0000000000436544e-07,9.999999999940612e-08,1e-06,replaceable
1945,20260727,10,8,1.9999999998782053e-07,9.999999999940612e-08,1e-10,separable
1945,20260727,10,8,1.9999999998782053e-07,9.999999999940612e-08,1e-08,separable
1945,20260727,10,8,1.9999999998782053e-07,9.999999999940612e-08,1e-06,replaceable
1946,20260727,10,8,1.999999999988122e-07,9.999999999940612e-08,1e-10,separable
1946,20260727,10,8,1.999999999988122e-07,9.999999999940612e-08,1e-08,separable
1946,20260727,10,8,1.999999999988122e-07,9.999999999940612e-08,1e-06,replaceable
1947,20260727,10,8,1.9999999997789405e-07,9.999999999940612e-08,1e-10,separable
1947,20260727,10,8,1.9999999997789405e-07,9.999999999940612e-08,1e-08,separable
1947,20260727,10,8,1.9999999997789405e-07,9.999999999940612e-08,1e-06,replaceable
1948,20260727,10,8,1.9999999998516469e-07,9.999999999940612e-08,1e-10,separable
1948,20260727,10,8,1.9999999998516469e-07,9.999999999940612e-08,1e-08,separable
1948,20260727,10,8,1.9999999998516469e-07,9.999999999940612e-08,1e-06,replaceable
1949,20260727,10,8,1.9999999998540188e-07,9.999999999940612e-08,1e-10,separable
1949,20260727,10,8,1.9999999998540188e-07,9.999999999940612e-08,1e-08,separable
1949,20260727,10,8,1.9999999998540188e-07,9.999999999940612e-08,1e-06,replaceable
1950,20260727,10,8,2.0000000000228166e-07,9.999999999940612e-08,1e-10,separable
1950,20260727,10,8,2.0000000000228166e-07,9.999999999940612e-08,1e-08,separable
1950,20260727,10,8,2.0000000000228166e-07,9.999999999940612e-08,1e-06,replaceable
1951,20260727,10,8,1.999999999785583e-07,9.999999999940612e-08,1e-10,separable
1951,20260727,10,8,1.999999999785583e-07,9.999999999940612e-08,1e-08,separable
1951,20260727,10,8,1.999999999785583e-07,9.999999999940612e-08,1e-06,replaceable
1952,20260727,10,8,2.0000000001781767e-07,9.999999999940612e-08,1e-10,separable
1952,20260727,10,8,2.0000000001781767e-07,9.999999999940612e-08,1e-08,separable
1952,20260727,10,8,2.0000000001781767e-07,9.999999999940612e-08,1e-06,replaceable
1953,20260727,10,8,1.9999999995846102e-07,9.999999999940612e-08,1e-10,separable
1953,20260727,10,8,1.9999999995846102e-07,9.999999999940612e-08,1e-08,separable
1953,20260727,10,8,1.9999999995846102e-07,9.999999999940612e-08,1e-06,replaceable
1954,20260727,10,8,1.9999999998171138e-07,9.999999999940612e-08,1e-10,separable
1954,20260727,10,8,1.9999999998171138e-07,9.999999999940612e-08,1e-08,separable
1954,20260727,10,8,1.9999999998171138e-07,9.999999999940612e-08,1e-06,replaceable
1955,20260727,10,8,2.0000000001175723e-07,9.999999999940612e-08,1e-10,separable
1955,20260727,10,8,2.0000000001175723e-07,9.999999999940612e-08,1e-08,separable
1955,20260727,10,8,2.0000000001175723e-07,9.999999999940612e-08,1e-06,replaceable
1956,20260727,10,8,2.0000000000290603e-07,9.999999999940612e-08,1e-10,separable
1956,20260727,10,8,2.0000000000290603e-07,9.999999999940612e-08,1e-08,separable
1956,20260727,10,8,2.0000000000290603e-07,9.999999999940612e-08,1e-06,replaceable
1957,20260727,10,8,2.0000000000179014e-07,9.999999999940612e-08,1e-10,separable
1957,20260727,10,8,2.0000000000179014e-07,9.999999999940612e-08,1e-08,separable
1957,20260727,10,8,2.0000000000179014e-07,9.999999999940612e-08,1e-06,replaceable
1958,20260727,10,8,2.0000000000445374e-07,9.999999999940612e-08,1e-10,separable
1958,20260727,10,8,2.0000000000445374e-07,9.999999999940612e-08,1e-08,separable
1958,20260727,10,8,2.0000000000445374e-07,9.999999999940612e-08,1e-06,replaceable
1959,20260727,10,8,2.0000000000228169e-07,9.999999999940612e-08,1e-10,separable
1959,20260727,10,8,2.0000000000228169e-07,9.999999999940612e-08,1e-08,separable
1959,20260727,10,8,2.0000000000228169e-07,9.999999999940612e-08,1e-06,replaceable
1960,20260727,10,8,1.999999999993867e-07,9.999999999940612e-08,1e-10,separable
1960,20260727,10,8,1.999999999993867e-07,9.999999999940612e-08,1e-08,separable
1960,20260727,10,8,1.999999999993867e-07,9.999999999940612e-08,1e-06,replaceable
1961,20260727,10,8,1.9999999997139092e-07,9.999999999940612e-08,1e-10,separable
1961,20260727,10,8,1.9999999997139092e-07,9.999999999940612e-08,1e-08,separable
1961,20260727,10,8,1.9999999997139092e-07,9.999999999940612e-08,1e-06,replaceable
1962,20260727,10,8,1.9999999998498421e-07,9.999999999940612e-08,1e-10,separable
1962,20260727,10,8,1.9999999998498421e-07,9.999999999940612e-08,1e-08,separable
1962,20260727,10,8,1.9999999998498421e-07,9.999999999940612e-08,1e-06,replaceable
1963,20260727,10,8,2.000000000214177e-07,9.999999999940612e-08,1e-10,separable
1963,20260727,10,8,2.000000000214177e-07,9.999999999940612e-08,1e-08,separable
1963,20260727,10,8,2.000000000214177e-07,9.999999999940612e-08,1e-06,replaceable
1964,20260727,10,8,2.0000000000995337e-07,9.999999999940612e-08,1e-10,separable
1964,20260727,10,8,2.0000000000995337e-07,9.999999999940612e-08,1e-08,separable
1964,20260727,10,8,2.0000000000995337e-07,9.999999999940612e-08,1e-06,replaceable
1965,20260727,10,8,1.9999999997514132e-07,9.999999999940612e-08,1e-10,separable
1965,20260727,10,8,1.9999999997514132e-07,9.999999999940612e-08,1e-08,separable
1965,20260727,10,8,1.9999999997514132e-07,9.999999999940612e-08,1e-06,replaceable
1966,20260727,10,8,2.0000000001573236e-07,9.999999999940612e-08,1e-10,separable
1966,20260727,10,8,2.0000000001573236e-07,9.999999999940612e-08,1e-08,separable
1966,20260727,10,8,2.0000000001573236e-07,9.999999999940612e-08,1e-06,replaceable
1967,20260727,10,8,2.0000000000228169e-07,9.999999999940612e-08,1e-10,separable
1967,20260727,10,8,2.0000000000228169e-07,9.999999999940612e-08,1e-08,separable
1967,20260727,10,8,2.0000000000228169e-07,9.999999999940612e-08,1e-06,replaceable
1968,20260727,10,8,2.0000000001615947e-07,9.999999999940612e-08,1e-10,separable
1968,20260727,10,8,2.0000000001615947e-07,9.999999999940612e-08,1e-08,separable
1968,20260727,10,8,2.0000000001615947e-07,9.999999999940612e-08,1e-06,replaceable
1969,20260727,10,8,2.0000000001352089e-07,9.999999999940612e-08,1e-10,separable
1969,20260727,10,8,2.0000000001352089e-07,9.999999999940612e-08,1e-08,separable
1969,20260727,10,8,2.0000000001352089e-07,9.999999999940612e-08,1e-06,replaceable
1970,20260727,10,8,1.999999999966034e-07,9.999999999940612e-08,1e-10,separable
1970,20260727,10,8,1.999999999966034e-07,9.999999999940612e-08,1e-08,separable
1970,20260727,10,8,1.999999999966034e-07,9.999999999940612e-08,1e-06,replaceable
1971,20260727,10,8,2.0000000000089832e-07,9.999999999940612e-08,1e-10,separable
1971,20260727,10,8,2.0000000000089832e-07,9.999999999940612e-08,1e-08,separable
1971,20260727,10,8,2.0000000000089832e-07,9.999999999940612e-08,1e-06,replaceable
1972,20260727,10,8,1.9999999999881224e-07,9.999999999940612e-08,1e-10,separable
1972,20260727,10,8,1.9999999999881224e-07,9.999999999940612e-08,1e-08,separable
1972,20260727,10,8,1.9999999999881224e-07,9.999999999940612e-08,1e-06,replaceable
1973,20260727,10,8,1.999999999988123e-07,9.999999999940612e-08,1e-10,separable
1973,20260727,10,8,1.999999999988123e-07,9.999999999940612e-08,1e-08,separable
1973,20260727,10,8,1.999999999988123e-07,9.999999999940612e-08,1e-06,replaceable
1974,20260727,10,8,2.000000000359433e-07,9.999999999940612e-08,1e-10,separable
1974,20260727,10,8,2.000000000359433e-07,9.999999999940612e-08,1e-08,separable
1974,20260727,10,8,2.000000000359433e-07,9.999999999940612e-08,1e-06,replaceable
1975,20260727,10,8,2.0000000000309963e-07,9.999999999940612e-08,1e-10,separable
1975,20260727,10,8,2.0000000000309963e-07,9.999999999940612e-08,1e-08,separable
1975,20260727,10,8,2.0000000000309963e-07,9.999999999940612e-08,1e-06,replaceable
1976,20260727,10,8,1.9999999999790374e-07,9.999999999940612e-08,1e-10,separable
1976,20260727,10,8,1.9999999999790374e-07,9.999999999940612e-08,1e-08,separable
1976,20260727,10,8,1.9999999999790374e-07,9.999999999940612e-08,1e-06,replaceable
1977,20260727,10,8,1.9999999996556254e-07,9.999999999940612e-08,1e-10,separable
1977,20260727,10,8,1.9999999996556254e-07,9.999999999940612e-08,1e-08,separable
1977,20260727,10,8,1.9999999996556254e-07,9.999999999940612e-08,1e-06,replaceable
1978,20260727,10,8,1.9999999991122448e-07,9.999999999940612e-08,1e-10,separable
1978,20260727,10,8,1.9999999991122448e-07,9.999999999940612e-08,1e-08,separable
1978,20260727,10,8,1.9999999991122448e-07,9.999999999940612e-08,1e-06,replaceable
1979,20260727,10,8,2.0000000000228169e-07,9.999999999940612e-08,1e-10,separable
1979,20260727,10,8,2.0000000000228169e-07,9.999999999940612e-08,1e-08,separable
1979,20260727,10,8,2.0000000000228169e-07,9.999999999940612e-08,1e-06,replaceable
2100,20260727,20,12,1.999999999986019e-07,9.999999999940612e-08,1e-10,separable
2100,20260727,20,12,1.999999999986019e-07,9.999999999940612e-08,1e-08,separable
2100,20260727,20,12,1.999999999986019e-07,9.999999999940612e-08,1e-06,replaceable
2101,20260727,20,12,1.9999999999848285e-07,9.999999999940612e-08,1e-10,separable
2101,20260727,20,12,1.9999999999848285e-07,9.999999999940612e-08,1e-08,separable
2101,20260727,20,12,1.9999999999848285e-07,9.999999999940612e-08,1e-06,replaceable
2102,20260727,20,12,2.0000000000996798e-07,9.999999999940612e-08,1e-10,separable
2102,20260727,20,12,2.0000000000996798e-07,9.999999999940612e-08,1e-08,separable
2102,20260727,20,12,2.0000000000996798e-07,9.999999999940612e-08,1e-06,replaceable
2103,20260727,20,12,1.9999999999881213e-07,9.999999999940612e-08,1e-10,separable
2103,20260727,20,12,1.9999999999881213e-07,9.999999999940612e-08,1e-08,separable
2103,20260727,20,12,1.9999999999881213e-07,9.999999999940612e-08,1e-06,replaceable
2104,20260727,20,12,2.000000000057903e-07,9.999999999940612e-08,1e-10,separable
2104,20260727,20,12,2.000000000057903e-07,9.999999999940612e-08,1e-08,separable
2104,20260727,20,12,2.000000000057903e-07,9.999999999940612e-08,1e-06,replaceable
2105,20260727,20,12,1.999999998459067e-07,9.999999999940612e-08,1e-10,separable
2105,20260727,20,12,1.999999998459067e-07,9.999999999940612e-08,1e-08,separable
2105,20260727,20,12,1.999999998459067e-07,9.999999999940612e-08,1e-06,replaceable
2106,20260727,20,12,2.0000000000027173e-07,9.999999999940612e-08,1e-10,separable
2106,20260727,20,12,2.0000000000027173e-07,9.999999999940612e-08,1e-08,separable
2106,20260727,20,12,2.0000000000027173e-07,9.999999999940612e-08,1e-06,replaceable
2107,20260727,20,12,1.9999999999294632e-07,9.999999999940612e-08,1e-10,separable
2107,20260727,20,12,1.9999999999294632e-07,9.999999999940612e-08,1e-08,separable
2107,20260727,20,12,1.9999999999294632e-07,9.999999999940612e-08,1e-06,replaceable
2108,20260727,20,12,2.0000000001268913e-07,9.999999999940612e-08,1e-10,separable
2108,20260727,20,12,2.0000000001268913e-07,9.999999999940612e-08,1e-08,separable
2108,20260727,20,12,2.0000000001268913e-07,9.999999999940612e-08,1e-06,replaceable
2109,20260727,20,12,2.0000000000264363e-07,9.999999999940612e-08,1e-10,separable
2109,20260727,20,12,2.0000000000264363e-07,9.999999999940612e-08,1e-08,separable
2109,20260727,20,12,2.0000000000264363e-07,9.999999999940612e-08,1e-06,replaceable
2110,20260727,20,12,2.000000000229233e-07,9.999999999940612e-08,1e-10,separable
2110,20260727,20,12,2.000000000229233e-07,9.999999999940612e-08,1e-08,separable
2110,20260727,20,12,2.000000000229233e-07,9.999999999940612e-08,1e-06,replaceable
2111,20260727,20,12,2.0000000000282201e-07,9.999999999940612e-08,1e-10,separable
2111,20260727,20,12,2.0000000000282201e-07,9.999999999940612e-08,1e-08,separable
2111,20260727,20,12,2.0000000000282201e-07,9.999999999940612e-08,1e-06,replaceable
2112,20260727,20,12,2.000000000006468e-07,9.999999999940612e-08,1e-10,separable
2112,20260727,20,12,2.000000000006468e-07,9.999999999940612e-08,1e-08,separable
2112,20260727,20,12,2.000000000006468e-07,9.999999999940612e-08,1e-06,replaceable
2113,20260727,20,12,2.0000000000093032e-07,9.999999999940612e-08,1e-10,separable
2113,20260727,20,12,2.0000000000093032e-07,9.999999999940612e-08,1e-08,separable
2113,20260727,20,12,2.0000000000093032e-07,9.999999999940612e-08,1e-06,replaceable
2114,20260727,20,12,1.9999999999881224e-07,9.999999999940612e-08,1e-10,separable
2114,20260727,20,12,1.9999999999881224e-07,9.999999999940612e-08,1e-08,separable
2114,20260727,20,12,1.9999999999881224e-07,9.999999999940612e-08,1e-06,replaceable
2115,20260727,20,12,1.999999999786082e-07,9.999999999940612e-08,1e-10,separable
2115,20260727,20,12,1.999999999786082e-07,9.999999999940612e-08,1e-08,separable
2115,20260727,20,12,1.999999999786082e-07,9.999999999940612e-08,1e-06,replaceable
2116,20260727,20,12,2.000000000177837e-07,9.999999999940612e-08,1e-10,separable
2116,20260727,20,12,2.000000000177837e-07,9.999999999940612e-08,1e-08,separable
2116,20260727,20,12,2.000000000177837e-07,9.999999999940612e-08,1e-06,replaceable
2117,20260727,20,12,2.0000000006678939e-07,9.999999999940612e-08,1e-10,separable
2117,20260727,20,12,2.0000000006678939e-07,9.999999999940612e-08,1e-08,separable
2117,20260727,20,12,2.0000000006678939e-07,9.999999999940612e-08,1e-06,replaceable
2118,20260727,20,12,1.999999999936407e-07,9.999999999940612e-08,1e-10,separable
2118,20260727,20,12,1.999999999936407e-07,9.999999999940612e-08,1e-08,separable
2118,20260727,20,12,1.999999999936407e-07,9.999999999940612e-08,1e-06,replaceable
2119,20260727,20,12,1.999999999988122e-07,9.999999999940612e-08,1e-10,separable
2119,20260727,20,12,1.999999999988122e-07,9.999999999940612e-08,1e-08,separable
2119,20260727,20,12,1.999999999988122e-07,9.999999999940612e-08,1e-06,replaceable
2120,20260727,20,12,1.9999999998804137e-07,9.999999999940612e-08,1e-10,separable
2120,20260727,20,12,1.9999999998804137e-07,9.999999999940612e-08,1e-08,separable
2120,20260727,20,12,1.9999999998804137e-07,9.999999999940612e-08,1e-06,replaceable
2121,20260727,20,12,1.9999999999954813e-07,9.999999999940612e-08,1e-10,separable
2121,20260727,20,12,1.9999999999954813e-07,9.999999999940612e-08,1e-08,separable
2121,20260727,20,12,1.9999999999954813e-07,9.999999999940612e-08,1e-06,replaceable
2122,20260727,20,12,2.0000000000072198e-07,9.999999999940612e-08,1e-10,separable
2122,20260727,20,12,2.0000000000072198e-07,9.999999999940612e-08,1e-08,separable
2122,20260727,20,12,2.0000000000072198e-07,9.999999999940612e-08,1e-06,replaceable
2123,20260727,20,12,2.0000000000382943e-07,9.999999999940612e-08,1e-10,separable
2123,20260727,20,12,2.0000000000382943e-07,9.999999999940612e-08,1e-08,separable
2123,20260727,20,12,2.0000000000382943e-07,9.999999999940612e-08,1e-06,replaceable
2124,20260727,20,12,2.0000000004819124e-07,9.999999999940612e-08,1e-10,separable
2124,20260727,20,12,2.0000000004819124e-07,9.999999999940612e-08,1e-08,separable
2124,20260727,20,12,2.0000000004819124e-07,9.999999999940612e-08,1e-06,replaceable
2125,20260727,20,12,2.0000000000677265e-07,9.999999999940612e-08,1e-10,separable
2125,20260727,20,12,2.0000000000677265e-07,9.999999999940612e-08,1e-08,separable
2125,20260727,20,12,2.0000000000677265e-07,9.999999999940612e-08,1e-06,replaceable
2126,20260727,20,12,2.0000000000944586e-07,9.999999999940612e-08,1e-10,separable
2126,20260727,20,12,2.0000000000944586e-07,9.999999999940612e-08,1e-08,separable
2126,20260727,20,12,2.0000000000944586e-07,9.999999999940612e-08,1e-06,replaceable
2127,20260727,20,12,1.999999999962009e-07,9.999999999940612e-08,1e-10,separable
2127,20260727,20,12,1.999999999962009e-07,9.999999999940612e-08,1e-08,separable
2127,20260727,20,12,1.999999999962009e-07,9.999999999940612e-08,1e-06,replaceable
2128,20260727,20,12,1.999999999974358e-07,9.999999999940612e-08,1e-10,separable
2128,20260727,20,12,1.999999999974358e-07,9.999999999940612e-08,1e-08,separable
2128,20260727,20,12,1.999999999974358e-07,9.999999999940612e-08,1e-06,replaceable
2129,20260727,20,12,1.999999999964856e-07,9.999999999940612e-08,1e-10,separable
2129,20260727,20,12,1.999999999964856e-07,9.999999999940612e-08,1e-08,separable
2129,20260727,20,12,1.999999999964856e-07,9.999999999940612e-08,1e-06,replaceable
2130,20260727,20,12,1.9999999999881224e-07,9.999999999940612e-08,1e-10,separable
2130,20260727,20,12,1.9999999999881224e-07,9.999999999940612e-08,1e-08,separable
2130,20260727,20,12,1.9999999999881224e-07,9.999999999940612e-08,1e-06,replaceable
2131,20260727,20,12,1.9999999998667693e-07,9.999999999940612e-08,1e-10,separable
2131,20260727,20,12,1.9999999998667693e-07,9.999999999940612e-08,1e-08,separable
2131,20260727,20,12,1.9999999998667693e-07,9.999999999940612e-08,1e-06,replaceable
2132,20260727,20,12,2.00000000028971e-07,9.999999999940612e-08,1e-10,separable
2132,20260727,20,12,2.00000000028971e-07,9.999999999940612e-08,1e-08,separable
2132,20260727,20,12,2.00000000028971e-07,9.999999999940612e-08,1e-06,replaceable
2133,20260727,20,12,1.999999999996541e-07,9.999999999940612e-08,1e-10,separable
2133,20260727,20,12,1.999999999996541e-07,9.999999999940612e-08,1e-08,separable
2133,20260727,20,12,1.999999999996541e-07,9.999999999940612e-08,1e-06,replaceable
2134,20260727,20,12,1.9999999999767314e-07,9.999999999940612e-08,1e-10,separable
2134,20260727,20,12,1.9999999999767314e-07,9.999999999940612e-08,1e-08,separable
2134,20260727,20,12,1.9999999999767314e-07,9.999999999940612e-08,1e-06,replaceable
2135,20260727,20,12,2.0000000000511062e-07,9.999999999940612e-08,1e-10,separable
2135,20260727,20,12,2.0000000000511062e-07,9.999999999940612e-08,1e-08,separable
2135,20260727,20,12,2.0000000000511062e-07,9.999999999940612e-08,1e-06,replaceable
2136,20260727,20,12,2.0000000002608164e-07,9.999999999940612e-08,1e-10,separable
2136,20260727,20,12,2.0000000002608164e-07,9.999999999940612e-08,1e-08,separable
2136,20260727,20,12,2.0000000002608164e-07,9.999999999940612e-08,1e-06,replaceable
2137,20260727,20,12,1.9999999999389958e-07,9.999999999940612e-08,1e-10,separable
2137,20260727,20,12,1.9999999999389958e-07,9.999999999940612e-08,1e-08,separable
2137,20260727,20,12,1.9999999999389958e-07,9.999999999940612e-08,1e-06,replaceable
2138,20260727,20,12,2.0000000024973463e-07,9.999999999940612e-08,1e-10,separable
2138,20260727,20,12,2.0000000024973463e-07,9.999999999940612e-08,1e-08,separable
2138,20260727,20,12,2.0000000024973463e-07,9.999999999940612e-08,1e-06,replaceable
2139,20260727,20,12,2.0000000000209674e-07,9.999999999940612e-08,1e-10,separable
2139,20260727,20,12,2.0000000000209674e-07,9.999999999940612e-08,1e-08,separable
2139,20260727,20,12,2.0000000000209674e-07,9.999999999940612e-08,1e-06,replaceable
2140,20260727,20,12,1.9999999999748764e-07,9.999999999940612e-08,1e-10,separable
2140,20260727,20,12,1.9999999999748764e-07,9.999999999940612e-08,1e-08,separable
2140,20260727,20,12,1.9999999999748764e-07,9.999999999940612e-08,1e-06,replaceable
2141,20260727,20,12,1.9999999999667989e-07,9.999999999940612e-08,1e-10,separable
2141,20260727,20,12,1.9999999999667989e-07,9.999999999940612e-08,1e-08,separable
2141,20260727,20,12,1.9999999999667989e-07,9.999999999940612e-08,1e-06,replaceable
2142,20260727,20,12,1.9999999999084653e-07,9.999999999940612e-08,1e-10,separable
2142,20260727,20,12,1.9999999999084653e-07,9.999999999940612e-08,1e-08,separable
2142,20260727,20,12,1.9999999999084653e-07,9.999999999940612e-08,1e-06,replaceable
2143,20260727,20,12,2.0000000001443478e-07,9.999999999940612e-08,1e-10,separable
2143,20260727,20,12,2.0000000001443478e-07,9.999999999940612e-08,1e-08,separable
2143,20260727,20,12,2.0000000001443478e-07,9.999999999940612e-08,1e-06,replaceable
2144,20260727,20,12,1.9999999999670297e-07,9.999999999940612e-08,1e-10,separable
2144,20260727,20,12,1.9999999999670297e-07,9.999999999940612e-08,1e-08,separable
2144,20260727,20,12,1.9999999999670297e-07,9.999999999940612e-08,1e-06,replaceable
2145,20260727,20,12,1.9999999996916812e-07,9.999999999940612e-08,1e-10,separable
2145,20260727,20,12,1.9999999996916812e-07,9.999999999940612e-08,1e-08,separable
2145,20260727,20,12,1.9999999996916812e-07,9.999999999940612e-08,1e-06,replaceable
2146,20260727,20,12,1.9999999997870998e-07,9.999999999940612e-08,1e-10,separable
2146,20260727,20,12,1.9999999997870998e-07,9.999999999940612e-08,1e-08,separable
2146,20260727,20,12,1.9999999997870998e-07,9.999999999940612e-08,1e-06,replaceable
2147,20260727,20,12,1.9999999999492213e-07,9.999999999940612e-08,1e-10,separable
2147,20260727,20,12,1.9999999999492213e-07,9.999999999940612e-08,1e-08,separable
2147,20260727,20,12,1.9999999999492213e-07,9.999999999940612e-08,1e-06,replaceable
2148,20260727,20,12,2.0000000000760883e-07,9.999999999940612e-08,1e-10,separable
2148,20260727,20,12,2.0000000000760883e-07,9.999999999940612e-08,1e-08,separable
2148,20260727,20,12,2.0000000000760883e-07,9.999999999940612e-08,1e-06,replaceable
2149,20260727,20,12,2.0000000000228166e-07,9.999999999940612e-08,1e-10,separable
2149,20260727,20,12,2.0000000000228166e-07,9.999999999940612e-08,1e-08,separable
2149,20260727,20,12,2.0000000000228166e-07,9.999999999940612e-08,1e-06,replaceable
2150,20260727,20,12,2.0000000002510414e-07,9.999999999940612e-08,1e-10,separable
2150,20260727,20,12,2.0000000002510414e-07,9.999999999940612e-08,1e-08,separable
2150,20260727,20,12,2.0000000002510414e-07,9.999999999940612e-08,1e-06,replaceable
2151,20260727,20,12,2.0000000001334388e-07,9.999999999940612e-08,1e-10,separable
2151,20260727,20,12,2.0000000001334388e-07,9.999999999940612e-08,1e-08,separable
2151,20260727,20,12,2.0000000001334388e-07,9.999999999940612e-08,1e-06,replaceable
2152,20260727,20,12,2.0000000003961869e-07,9.999999999940612e-08,1e-10,separable
2152,20260727,20,12,2.0000000003961869e-07,9.999999999940612e-08,1e-08,separable
2152,20260727,20,12,2.0000000003961869e-07,9.999999999940612e-08,1e-06,replaceable
2153,20260727,20,12,1.9999999997523227e-07,9.999999999940612e-08,1e-10,separable
2153,20260727,20,12,1.9999999997523227e-07,9.999999999940612e-08,1e-08,separable
2153,20260727,20,12,1.9999999997523227e-07,9.999999999940612e-08,1e-06,replaceable
2154,20260727,20,12,1.9999999999185588e-07,9.999999999940612e-08,1e-10,separable
2154,20260727,20,12,1.9999999999185588e-07,9.999999999940612e-08,1e-08,separable
2154,20260727,20,12,1.9999999999185588e-07,9.999999999940612e-08,1e-06,replaceable
2155,20260727,20,12,1.999999999932539e-07,9.999999999940612e-08,1e-10,separable
2155,20260727,20,12,1.999999999932539e-07,9.999999999940612e-08,1e-08,separable
2155,20260727,20,12,1.999999999932539e-07,9.999999999940612e-08,1e-06,replaceable
2156,20260727,20,12,2.0000000000198507e-07,9.999999999940612e-08,1e-10,separable
2156,20260727,20,12,2.0000000000198507e-07,9.999999999940612e-08,1e-08,separable
2156,20260727,20,12,2.0000000000198507e-07,9.999999999940612e-08,1e-06,replaceable
2157,20260727,20,12,2.000000000144089e-07,9.999999999940612e-08,1e-10,separable
2157,20260727,20,12,2.000000000144089e-07,9.999999999940612e-08,1e-08,separable
2157,20260727,20,12,2.000000000144089e-07,9.999999999940612e-08,1e-06,replaceable
2158,20260727,20,12,1.9999999999325554e-07,9.999999999940612e-08,1e-10,separable
2158,20260727,20,12,1.9999999999325554e-07,9.999999999940612e-08,1e-08,separable
2158,20260727,20,12,1.9999999999325554e-07,9.999999999940612e-08,1e-06,replaceable
2159,20260727,20,12,2.0000000000228169e-07,9.999999999940612e-08,1e-10,separable
2159,20260727,20,12,2.0000000000228169e-07,9.999999999940612e-08,1e-08,separable
2159,20260727,20,12,2.0000000000228169e-07,9.999999999940612e-08,1e-06,replaceable
2280,20260728,3,4,1.9999999989974814e-07,1.0000000000287557e-07,1e-10,separable
2280,20260728,3,4,1.9999999989974814e-07,1.0000000000287557e-07,1e-08,separable
2280,20260728,3,4,1.9999999989974814e-07,1.0000000000287557e-07,1e-06,replaceable
2281,20260728,3,4,1.999999999349574e-07,1.0000000000287557e-07,1e-10,separable
2281,20260728,3,4,1.999999999349574e-07,1.0000000000287557e-07,1e-08,separable
2281,20260728,3,4,1.999999999349574e-07,1.0000000000287557e-07,1e-06,replaceable
2282,20260728,3,4,2.0000000000575116e-07,1.0000000000287557e-07,1e-10,separable
2282,20260728,3,4,2.0000000000575116e-07,1.0000000000287557e-07,1e-08,separable
2282,20260728,3,4,2.0000000000575116e-07,1.0000000000287557e-07,1e-06,replaceable
2283,20260728,3,4,1.9999999999848756e-07,1.0000000000287557e-07,1e-10,separable
2283,20260728,3,4,1.9999999999848756e-07,1.0000000000287557e-07,1e-08,separable
2283,20260728,3,4,1.9999999999848756e-07,1.0000000000287557e-07,1e-06,replaceable
2284,20260728,3,4,1.9999999992491746e-07,1.0000000000287557e-07,1e-10,separable
2284,20260728,3,4,1.9999999992491746e-07,1.0000000000287557e-07,1e-08,separable
2284,20260728,3,4,1.9999999992491746e-07,1.0000000000287557e-07,1e-06,replaceable
2285,20260728,3,4,2.0000000003143672e-07,9.999999999940612e-08,1e-10,separable
2285,20260728,3,4,2.0000000003143672e-07,9.999999999940612e-08,1e-08,separable
2285,20260728,3,4,2.0000000003143672e-07,9.999999999940612e-08,1e-06,replaceable
